Identifier	F516_21h	F516_29h	F516_33h	F516_37h	F516_41h	F516_45h	F516_49h	F516_53h	F516_57h	F517_21h	F517_29h	F517_33h	F517_37h	F517_41h	F517_45h	F517_49h	F517_53h	F517_57h	F518_21h	F518_29h	F518_33h	F518_37h	F518_41h	F518_45h	F518_49h	F518_53h	F518_57h
SCO4650	8.614864175021504	8.379395411610552	8.435686059990164	8.365841870651256	7.682723882953279	7.940458646646833	7.980395625893064	8.144327570045157	8.033396262377211	8.614591477292175	8.589687697821049	8.411883956719409	8.372507084957213	8.54307031338781	8.272283941715319	8.359949434207557	8.185336690959765	8.07155652469001	8.756338818298456	8.594955325982987	8.326531579483731	8.32441402341567	8.163798869678505	8.436751049876689	8.241853845385883	7.790235450041982	8.097146144746153
SCO4651	11.440306370281865	10.726037882659726	11.00009517278953	11.492697787384799	11.895464464972346	11.775667967431707	11.544779901532324	11.435920046580252	11.108048870600475	11.335353952305272	10.80771334896198	10.825747304135945	11.280925505711645	11.785982329331683	11.789526714130375	11.693100570465425	11.372598904492222	11.214539780887463	11.192277479991185	10.598667740483231	10.673420536730344	11.643197507745208	11.906636969350405	11.886628791822192	11.674757573547875	11.17190723771527	11.054452134390159
SCO4652	15.29527294404623	14.826917564159416	14.767019704002465	12.929976130019284	13.621937198573475	13.695359110281814	13.84345152156033	13.7540320302705	13.156660886833844	15.29527294404623	14.605307345137934	14.631189591293492	12.706107685022245	13.654329542298752	13.810097491388918	13.781528867134462	13.637285625220478	13.186136270389353	14.97736210621265	14.717586725961633	14.631189591293492	12.840595944798492	13.695359110281814	13.85585015121316	13.824082561147776	13.357406112320128	13.33074184121505
SCO4653	14.008191670535464	13.781528867134462	13.695359110281814	11.942903192185543	12.929976130019284	13.19610257883766	13.322825454226189	13.483876389258809	12.793830841216874	14.334694686751652	13.85585015121316	13.931230248307944	12.585480716916676	13.637285625220478	13.52934720090098	13.52934720090098	13.227647714180504	12.759471805409214	14.125880104553035	13.781528867134462	14.30428157230788	12.591137400173704	13.41224789900147	13.597570640131476	13.505030256267972	12.57095414376164	12.53981803616817
SCO4654	13.795525772521694	13.580817788750533	13.781528867134462	13.17724678488536	13.217345923215227	13.708170921418597	13.672580315813306	13.931230248307944	13.85585015121316	13.657826842046301	13.558072679067958	13.781528867134462	13.51788039667432	13.544965387613791	13.672580315813306	13.654329542298752	13.86752134698681	13.795525772521694	13.672580315813306	13.661324141793848	13.781528867134462	13.40080427216293	13.470176115833866	13.661324141793848	13.695359110281814	13.544965387613791	13.495475759550756
SCO4655	14.277567821610774	14.125880104553035	14.334694686751652	13.609615862299863	13.86752134698681	14.30428157230788	14.224820460152685	14.250439513271322	14.106700399494256	14.192071063234636	14.008191670535464	14.334694686751652	13.986713744349004	14.192071063234636	14.224820460152685	14.192071063234636	14.192071063234636	14.106700399494256	14.30428157230788	14.250439513271322	14.38909683229239	14.008191670535464	14.065343893931557	14.277567821610774	14.192071063234636	14.026139436969398	13.986713744349004
SCO4656	7.554545749186117	7.717871930417256	7.502631902337585	7.044825007574533	7.142401520266501	7.001773229281189	7.317986370628509	7.748893259110236	7.164237704481102	8.153921897870909	7.804607864902	6.885596330915958	7.823231068363663	7.903801047801191	7.810674348493323	7.701436938826036	7.555028647421001	7.465385711403794	7.881481428044069	7.683773152136848	7.103266411052798	7.563833183079739	7.0675141168867555	7.486089813651354	7.561603478637064	6.646218808861713	7.0624368713384
SCO4657	8.762191882982199	8.119772241059527	7.84774978222258	7.687137065342874	8.288764388767525	8.451964667893193	8.259137442597517	8.076501722209091	8.033396262377211	8.896508460245737	8.16159281979116	8.061236337058281	7.863527779151003	8.15891085557072	8.019459159700746	8.093584633126586	8.128224625648471	7.770598358332603	8.765057269110148	7.99316958075819	8.67804696039808	8.80620218199611	8.621777174296353	8.288961185296301	8.266728640045187	8.273772808954504	7.864022373936521
SCO4658	9.920352417149239	9.480004807817362	8.779367747129134	8.93907854521771	9.1559195202392	9.266483604596194	9.372359023652463	9.238158496983583	9.1559195202392	10.153904604653835	9.338903772454593	9.054467763739716	8.924320730219382	9.153544830131688	9.198035758210228	9.228482311741619	9.288696195008908	9.199924756632495	9.983011157083588	9.430650295557204	9.266797658913548	8.974919005990234	9.281806668969796	9.371711738821006	9.392271999710228	9.168335339520038	9.072174067529263
SCO4659	13.439183572861413	12.994212814772089	13.156660886833844	11.461947273680888	11.973687505674802	12.20495303079388	12.47280308231324	12.675591900978558	12.415239790507332	13.369233181302292	13.024356525631084	13.108975822358369	11.62480506900921	12.463936758921507	12.536591296670823	12.599328956023527	12.53169301006811	12.407805270277118	13.382127396741947	13.186136270389353	13.016376918769794	11.676892475878065	12.172987894965205	12.514425110800085	12.45207363783019	12.30845722142269	12.433746361552199
SCO4660	13.708170921418597	13.227647714180504	13.426626651976044	11.602982418950406	12.306419801800098	12.569028533935569	12.686501495890152	13.076818345297342	12.83681370509099	13.544965387613791	13.303529226379283	13.322825454226189	11.900342489186178	12.798390992563892	12.877474571479095	12.890550022114718	12.911582827735431	12.74383891930433	13.558072679067958	13.339072261594628	13.339072261594628	11.910169491533521	12.585480716916676	12.798390992563892	12.803374249660676	12.5089901381507	12.514425110800085
SCO4661	15.531587538283159	14.97736210621265	15.149453923154422	13.580817788750533	14.277567821610774	14.605307345137934	14.631189591293492	14.826917564159416	14.540630783451222	15.422345731336822	15.29527294404623	15.149453923154422	13.795525772521694	14.889388660207198	14.767019704002465	14.889388660207198	14.826917564159416	14.5648501534314	15.422345731336822	15.149453923154422	15.149453923154422	13.86752134698681	14.50341174863626	14.826917564159416	14.67548024000021	14.250439513271322	14.192071063234636
SCO4662	16.399657140603647	15.761519965334069	15.761519965334069	15.29527294404623	15.761519965334069	15.761519965334069	15.761519965334069	15.761519965334069	15.29527294404623	16.399657140603647	16.399657140603647	15.761519965334069	15.422345731336822	15.761519965334069	15.761519965334069	15.761519965334069	15.761519965334069	15.422345731336822	16.399657140603647	15.761519965334069	15.531587538283159	15.761519965334069	15.761519965334069	15.761519965334069	15.761519965334069	15.422345731336822	15.422345731336822
SCO4663	5.165618029974442	4.345642265937936	3.764568269251957	4.481499582544966	4.344343048723936	4.752328069029226	4.4875860712934585	3.5983796996804376	3.730194199267098	4.825313689292944	3.600704345644954	4.709286056937224	2.8042968138142936	3.677319580862359	4.214883067854536	3.4384662510311648	4.541008807349986	3.636615384940429	4.048190348399838	4.31150537826344	4.449374638075432	4.713562990915741	4.948222703221262	4.539285226601376	4.078310973535603	5.139786213762536	3.9175357647569156
SCO4664	5.627141339685964	5.9145137853404295	5.287503462741879	5.797929392478958	7.349475609295919	7.451722717628819	7.132295370233258	5.303832361822794	5.767939161584561	5.3397706128176505	4.776354814319492	6.94667387051697	5.218024370782725	5.395736161837945	5.3292742074798465	4.894918210562093	5.679630759343782	4.900830287599889	5.418840359879669	5.951786443365062	7.1984713709480905	7.197755415015329	7.88513459456982	5.265659774561336	6.62362952131731	8.152179934397207	4.393982189015853
SCO4665	4.470435303019755	4.5994514828025705	4.015982917301237	4.760437862672178	5.364040403399776	5.683516619275799	5.56973638761036	4.332837970637054	4.745390740611473	4.673762764622776	4.378394134511352	5.364040403399776	4.4100430474819685	4.345934253268646	4.214883067854536	3.9014895423862677	4.709286056937224	3.9186045702727723	2.4247485948619913	3.7521659237158262	5.3816220129032235	5.549312412608255	5.962400483446352	4.401117191902609	5.441546089271426	5.9429063127620285	3.7190293980814273
SCO4666	5.425795450878195	5.139385963578958	5.0051897554068105	5.136832439546858	5.378057685631563	5.2466263975445235	4.747613970361306	4.94845007969864	5.050746640071679	5.565646700151451	5.175945874298109	5.765262955130476	4.748130236693079	5.285572593331533	4.650016847166733	4.894918210562093	4.968892763071229	4.900830287599889	5.6158513455158765	5.650028589348915	5.612167771762097	5.477811433210958	5.465448437555332	4.953208344806293	4.737863253432634	5.19260521030547	4.995567829250576
SCO4667	5.997128329687746	5.953478954452468	5.844153026690358	6.253063383832678	7.453796281394949	7.540973700291956	7.250056747690202	6.54488517685048	6.23905925428077	6.112726466130575	6.012609967945703	7.09846294425859	6.428178645512569	6.483274831075091	6.3513868381138625	6.22419746824519	6.742490527488673	6.63106119659389	5.738134741479424	5.951786443365062	7.666968806037977	7.824703632293204	8.287734367352487	6.431377506925697	6.908945288494882	8.02243488622306	5.395359141696564
SCO4668	8.772632479140537	8.569454684268212	7.786146544970449	8.388659140739476	8.245345737609872	8.015778293529356	8.594955325982987	8.514129805540495	8.450980485880237	9.187264898313428	8.48120714852102	8.370656373075999	8.669492766010212	8.417033085216623	8.419228142064192	8.535903623933843	8.557197046663612	8.517728413917105	8.502809413733315	8.792717175889926	8.435835733069755	8.070508399672985	7.998746017878668	8.484058818405737	8.2731209041441	8.036659100537298	8.556512053126516
SCO4669	8.512371811736044	8.802959806752156	9.039772400438945	9.192495189297967	9.267111713230902	8.778531330634337	8.831307706117526	8.950565413762071	8.699235267115686	8.436751049876689	8.80793141694408	9.312488890278088	9.0217542273409	9.4368907417937	9.27871676737443	8.961687834291917	8.8257084203447	8.778165877074935	8.27270242292971	8.772632479140537	8.665198409428049	8.553420490841255	8.844057410047999	9.097250755253373	8.752247392958843	8.461610115006359	8.74169759722289
SCO4670	5.541769498184835	5.49838900415963	5.901268948489289	6.571943768197879	6.821567468581906	7.26136215631777	6.939414041729491	5.552076497956555	6.142551883585252	5.626501440470056	5.676732557652509	7.189875107344889	5.3776465821153545	5.139385963578958	5.2713393435271065	4.792808866236431	6.022584485490619	5.957162131741017	5.67005467935675	5.699887301447554	7.450024570347206	5.969223426220803	7.709516113624032	5.943439887085678	6.351982455214586	7.433095409731246	5.97045702145056
SCO4671	7.527951325826656	7.076278597417276	6.826365565304941	6.518363629672365	7.210028944660891	7.213703319225698	7.049729925404596	7.001773229281189	6.614681935172842	7.230121116864279	7.027541367079102	7.352221137847776	7.49748133858961	6.919374353530755	6.905908214856381	6.934235306350453	7.212194687342185	6.7471468733678615	7.292597716715929	7.141685746193614	7.49748133858961	7.844424048952266	7.555511545655886	6.752247507513437	7.142168186252064	7.563178782171008	7.026833632895855
SCO4672	8.940488200561918	9.029380744329208	8.932442619576417	8.960722155864538	9.056686280358756	9.102998544205278	8.88052356350161	8.644067089559853	8.756639752924526	8.684172313667878	8.866236590194383	9.39653348470447	8.887817734536384	8.617502304584491	8.541427822642943	8.34583285970644	8.751962266172162	8.652656997647252	8.702020549204809	8.92675664637818	9.748556784247754	9.141430924080176	9.40383587115597	8.53621454074716	8.564790677550358	9.282570948148424	8.57279868911734
SCO4673	10.146472747755823	11.277780164729698	11.226229021277613	11.669069866006463	11.379463630526617	11.09446312571141	10.926815164533929	11.09446312571141	10.999074275934944	10.204897640045408	11.19379585497359	11.338335533968324	11.686458662978954	11.389670285381467	11.14198901048518	10.924789291863942	11.075883982476983	11.166642225262311	10.045762585557187	11.294353821301812	11.471453359585826	11.746715090680341	11.379463630526617	11.063694098872663	10.947420477411978	11.258985321735684	11.10243184807704
SCO4674	6.340720439216035	6.248732476691496	6.562982445412689	5.470970054754986	5.393040716463453	5.425795450878195	5.006796503776641	6.025514919288714	6.118360109602424	5.626501440470056	6.348352542046528	5.814024094189086	6.348135774407809	6.169074060327774	5.838944035744198	5.307589494617731	5.267427166571417	6.161216254963865	6.174701688486554	6.292678584426027	5.578299703893446	4.831963246540777	5.535677366062016	5.899804935000896	5.349417771486964	5.113683282114168	5.920964080511076
SCO4675	9.826820495383803	11.170803348750947	11.435920046580252	11.805727960575258	11.554163012785596	11.169699459786624	11.059107971630628	11.462671935510656	11.56697570654453	9.796691960127866	11.309305936026393	11.448261995782644	11.903887061029964	11.743748999556527	11.440306370281865	11.200000488814775	11.406945728422048	11.579382884397427	9.836498429944543	11.259938732942611	11.238596778039925	11.886628791822192	11.368873048666368	11.137334811363669	11.053583648048177	11.301918216030908	11.322100518113738
SCO4676	8.68886807026053	10.464123772974498	10.73474891188244	10.602818983885061	10.511455567864404	10.44279806325276	10.207265583291237	11.014093554035972	11.140314163865268	8.493479744246672	10.5778189276589	10.563107289735804	11.169699459786624	11.043495480474478	10.722217862613881	10.591614406012663	10.995343783959843	11.079909206231907	8.628542485001596	10.423192712160198	10.420653134628513	10.85263320500184	10.454000602551641	10.361254132656782	10.44919261969805	10.656340561484507	10.68560558690317
SCO4677	8.607575011168699	10.85194306441013	11.045087340331863	11.515491781326297	11.450721961563438	11.210523615258717	11.195817759776324	11.638355764780437	11.808375523133027	8.452712596169922	11.030910518523322	11.378274708197246	11.762946220425436	11.56961825969975	11.401364482839906	11.242775791268555	11.765437135138082	11.87216549464739	8.685025279055768	10.81629632210346	10.805674071362171	11.308510378715356	11.107057011137822	11.371263854921757	11.170803348750947	11.462671935510656	11.661747351384125
SCO4678	9.55512882438651	10.506291531551309	10.996419729555948	10.822845364433476	10.50496406634371	10.52810102196263	10.563107289735804	10.88577385700411	10.863839694533214	9.435296654741622	10.513451094404722	10.794326790201469	10.711402395100784	10.814654010260366	10.923864201053414	10.791467058087042	10.797735090493672	10.988395245215083	9.765010915196573	10.43103869882373	10.499103161550433	11.125249477706989	10.406196251054565	10.682025560144536	10.60535519652372	10.594778667772243	10.826950107795547
SCO4679	7.963587029513568	8.084887721580158	8.157568430004794	7.772668132966707	5.855830743832341	5.6880703366321725	6.092434590055097	8.269098587223098	7.8546531475655765	7.846474174073883	7.989445442612354	6.803996281417044	8.204930693296161	8.046394140502509	8.288764388767525	7.811637010735974	8.067365202588093	8.160064285671584	7.888022774892432	7.886625013454079	4.903005496229181	6.3513868381138625	4.925559758514824	7.861079955573247	7.286968850239984	5.453567332103301	7.941162332733061
SCO4680	6.898874785281356	7.202401442478581	6.92070598908166	6.826026697264429	7.229790773126527	7.076278597417276	7.226300049022348	7.134413051865925	7.250212756997124	6.989106549571824	7.222734958311867	7.527951325826656	7.27785057703927	6.995687981273086	7.250538954867133	7.202917109223412	7.265456479508579	7.331260084143443	7.328421551024886	7.088139689805752	7.391072402466897	7.268797859012228	7.496698148079081	7.094876782046806	7.210480785493943	7.456851701763654	7.364183051182219
SCO4681	7.020405633518611	7.2833579860716	7.060673896514155	7.141685746193614	6.790583278136544	7.09636572800143	7.149902547382081	6.947195122503703	6.944234511086161	6.787217288025619	7.232851765909618	7.426581542163999	6.802094112472975	7.02791744101217	6.993711113425397	6.934235306350453	7.050839776330642	7.135664725338945	6.729673183668744	7.016724851835285	7.3191979718946705	6.8483331280097515	7.014323593594014	7.11516022550111	6.813797412019785	7.254498658969259	6.792476494211241
SCO4682	5.862859437355264	5.9145137853404295	5.287503462741879	4.5427753279803005	3.6394302570412633	3.647116136657538	3.5172472399499175	6.025514919288714	4.777428803085954	5.835935205824211	6.200416152800691	4.349299152663141	5.83272529406862	6.055840395622825	5.664621190807503	5.951786443365062	4.592173281666839	5.20370771697073	5.937053008704818	6.4521920371878005	4.024833582016911	3.5243667572113906	3.5906353553394728	4.908494011022273	4.332837970637054	3.3304074653783906	5.675821392259632
SCO4683	8.890029263895439	10.566557331874414	9.602080415491162	9.15648784634767	9.273032269028416	9.449359504131165	9.361089952785045	9.274600536817724	9.32719006860755	8.859062194540426	10.488948380163725	9.914067432237045	8.808381180934646	9.176598066461228	9.240065247667168	9.148626857081865	9.207740515583474	9.311762544335897	9.482487237635704	10.51092329096156	9.936252385755669	9.08350049659371	9.631900178316057	9.284422632500965	9.317092116910775	9.499671332774781	9.357096480374093
SCO4684	7.541179328893289	8.053170827747218	8.018000659125288	6.665212808030907	4.6514922547885	4.0938717163055465	4.122190481513141	6.576926590290962	5.086590875373345	7.484358406896419	7.766048460872483	6.191375670898776	7.0039256906650875	7.416801735220033	6.538610532002239	6.782657771172803	5.928729006739797	6.131148486734441	7.413772448365728	7.921044948224152	4.675716341137564	4.328327765164817	4.033606686008912	6.357318158206918	5.2617515122788046	3.9276329433145873	6.4521920371878005
SCO4685	6.103454094907157	6.422018169356983	6.875844272346132	7.0638647621275945	7.722551962240148	7.633683940389565	7.444911984380512	5.9533906351163965	6.582016416994955	5.73841523109812	6.055840395622825	7.800834647560082	5.67005467935675	6.169074060327774	5.9521492071939575	5.790781138733307	6.447168942229059	5.570550839651436	6.12442388505311	6.046795175099861	8.49557417818368	6.423517166958534	8.40423340573703	6.088095332469651	6.62362952131731	7.877682522006871	6.834147678812772
SCO4686	4.967911230692695	5.554303907004714	5.606625372005447	4.760437862672178	4.264197959332935	4.140894058105785	4.086091344920575	4.236159908081845	4.424247103379776	5.075139479909117	5.614625379709317	4.65596397029189	5.582593913363815	4.9983964177425815	4.509622419423496	4.708316074567563	4.541008807349986	4.542275938209925	5.418840359879669	4.748385899647246	4.246254596385109	4.6504437544995305	4.330187059552925	5.081309472563439	4.777428803085954	4.121811516650924	4.732881469713274
SCO4687	10.469754046433154	10.442192411206019	10.341761918811683	9.234402336951256	8.92378909237915	8.34403442615487	8.972945672420565	9.313909463709182	9.150780416678202	10.491811221570545	10.443403715299498	10.151527289656556	9.210285653195552	9.362675780656826	9.387034285864182	9.474062705789178	9.282188808559109	9.164732105244632	10.493526187076702	10.449891593317524	9.349066746769894	8.543546794237457	8.149358850965584	9.383458650322966	9.075627617181905	7.981407702957758	9.274600536817724
SCO4688	9.596161387713702	9.363069634379526	9.43634199315386	8.382174626526526	8.144524380118721	7.569316324831503	8.16159281979116	8.991880908586703	8.77889678419374	9.535142988593762	9.392597905929623	8.808381180934646	8.396067349739118	8.881616103177059	9.0841257952209	9.065617717108694	8.842116328610318	8.985938825974081	9.412774792153112	9.409844743602239	7.815823528186688	7.536462950153694	7.389115793398095	9.067869469407816	8.951461668203716	7.658736595480428	8.933003756697794
SCO4689	8.080530717788738	8.710141011193775	8.018000659125288	5.962240023055109	5.842003701323716	5.303832361822794	5.472319414393773	6.0066315438004825	5.175945874298109	7.424740743958784	8.617072114189387	7.535260483171592	6.71345389978695	6.375257119968714	6.376434066677119	5.704593857740134	5.478437651616509	5.098685134133116	9.368518472915014	8.02567391989599	6.198762674465327	5.681444310970603	5.224007240938061	6.058237696097703	5.605401890431748	5.324982126276021	5.783177448682247
SCO4690	8.071152547476236	8.449176882600272	7.981276690203174	6.070140147729559	5.393040716463453	4.88651863203627	5.045219853606137	5.741824467809461	5.086590875373345	7.51050881448351	8.365079534123783	7.385308587369313	6.700712939883228	5.9083969997956505	6.472034820126904	5.951786443365062	5.193988705669787	5.305995280453955	9.155704959678086	7.893670076764315	5.397375427116466	5.1762917211343815	4.747872103527193	5.50929083574243	5.039827784345108	4.652113847744673	5.97045702145056
SCO4691	7.603073812335693	7.760229707050724	7.136322932779246	5.28475048001008	6.047022125988039	5.886538374376059	5.618695271713174	5.193988705669787	5.425795450878195	7.150918891295014	7.391072402466897	6.674122709340017	5.537102334499595	5.395736161837945	5.708922219138181	5.50322267891172	5.193988705669787	4.733868199055874	8.747487945089432	7.412067178410506	6.90541395385477	5.006796503776641	6.043834717976515	5.869022630858954	5.47590342497559	5.623115908072541	5.133890041787037
SCO4692	9.231399920650626	9.50608938316763	9.472143387345858	8.93037352050002	8.810446496512899	8.44736342256165	8.611718459948827	8.962060819098939	8.955513518824802	9.299635250814124	9.307492896102818	9.145819383298704	8.894045329982783	9.076188797893627	9.000645506138653	9.012595581782747	9.002871907485243	9.110877147877297	9.219089441494923	9.391946093490835	8.698770416565871	8.206185264672715	8.230637709589685	8.910709789933259	8.887036701640024	8.382587046836635	8.995131914659886
SCO4693	7.422211616351234	7.6755439645999655	7.644511676624758	6.571943768197879	5.637887362031671	5.477504996910597	5.397375427116466	6.8992308248636425	6.756248606087257	7.359664958781212	7.317413725677843	6.438235426092122	6.945653240255274	7.081006882630982	6.993711113425397	6.903406182893418	6.9240154171859665	7.085672172351784	7.205856881327898	7.631847188133104	5.578299703893446	5.0176812332864955	5.32697904825665	6.768997162848228	6.08730119089475	5.570550839651436	6.985815734167459
SCO4694	5.862859437355264	5.790413283366863	5.105219867021648	4.760437862672178	4.222472857574149	4.31150537826344	4.044076997989892	3.730194199267098	4.695414104221823	5.835935205824211	5.969223426220803	4.841860523903133	4.941629553526335	4.345934253268646	4.958045154228867	4.984861246342275	4.0773975641195195	4.287963558354139	5.983083483759136	5.218157620808729	4.817256901485322	4.0354477766485015	4.465425927619075	4.346226240599355	4.078310973535603	4.0354477766485015	4.518251877818904
SCO4695	5.165618029974442	5.139385963578958	4.1878623946196125	5.136832439546858	5.855830743832341	5.754629658068028	5.820129844501613	4.332837970637054	4.904087046717936	4.261651597782009	2.856790516053051	5.71958472738287	4.2887013809061685	4.345934253268646	4.381068021721263	4.580122769482512	5.006796503776641	4.18923277575746	5.488901388996499	4.475444678420436	5.9346289288267045	5.811753015806503	6.100712881808207	4.81100801926262	5.039827784345108	6.00981185644172	4.518251877818904
SCO4696	7.215748246520207	7.202401442478581	7.452573448016889	6.40531405589446	5.948769155724648	5.623115908072541	6.168232081807385	6.446618803522	6.614681935172842	7.264932879653182	6.880013918373716	6.451302798670896	6.348135774407809	6.574412873051093	6.650727644427395	6.5616296351895365	5.9920616569371905	6.401818508424844	7.1490707820161905	7.118654600315919	6.168232081807385	6.139675706181746	6.087541340286238	6.431377506925697	6.011172125210425	6.043834717976515	6.348352542046528
SCO4697	10.697830132490738	10.589258345499054	10.695442020032047	10.19215994601048	10.243176227578587	10.236045367340292	10.297024007666982	10.036638608313858	9.934071665942941	10.791467058087042	10.591614406012663	10.501368129260873	9.900101275495297	10.075086336797494	10.045762585557187	10.266287469196174	10.051274535589325	9.914067432237045	10.572358469487705	10.638250504325274	10.783276293410468	10.461963003630323	10.334041640857563	10.192828033626903	10.137625500507461	10.14842303422338	10.12638669085553
SCO4698	1.2844394408906936	0.0	1.6964635055840873	0.0	0.8490671297631771	0.3333333333333333	0.8675856482816956	0.0	0.0	3.184889182254683	2.856790516053051	1.2803210627177963	1.4790760335214617	0.0	0.0	0.0	0.0	1.857807617306108	0.0	2.8715145167015965	0.0	0.9014759260327639	0.9014759260327639	0.0	0.0	0.8675856482816956	1.6134827934502651
SCO4699	10.490387022403173	10.389276793317856	10.49991727693278	10.156151894539526	10.151527289656556	9.866353155781612	9.970392404589159	9.51542381174141	9.61412562075759	10.714161108105193	10.394125043476686	10.33721449977973	9.75239187628772	9.849935334179447	9.545476412751984	9.622859757535458	9.546898978795628	9.443156046550019	10.340283748550547	10.349682603865507	10.861967308723933	10.794326790201469	10.283047873915411	9.659986476099707	9.554184181131863	9.769499830321548	9.736491495971194
SCO4700	7.974272606808477	7.904625773810302	7.685958908590427	7.156859746299525	5.696653304523862	5.628979258266607	5.742295247503889	7.244659516387612	6.507789485396978	7.736042971818279	7.705763058939795	6.7158331724552	7.560303190832238	7.426965959944866	7.235700985747108	7.345723688895816	7.196302567669418	6.902517461841152	7.8191719475327215	7.660057294760767	5.901268948489289	5.986316051350072	5.675574406188537	7.171884790863355	6.441113192983795	5.49838900415963	7.026833632895855
SCO4701	13.2653891221521	12.616127164083847	12.937258732204445	11.090575711255179	11.437785373282743	11.60067643828516	12.028474186319652	12.234649632210695	11.928247495663758	13.207260949837215	12.505896346009031	12.544059516064218	11.295248920669726	11.968254038116594	11.903887061029964	12.05013869500242	12.115817232995342	11.971579589866552	13.086149313620293	12.60611036326574	12.567102924109497	11.207149203003631	11.758899011760667	12.138825308576708	11.960547867322441	11.800636790887653	11.925186344343057
SCO4702	13.597570640131476	12.924079282893791	13.281241658708785	11.599717572296889	12.100891874596545	12.426468123268954	12.637839974389962	12.88498257441828	12.599328956023527	13.45553653742689	13.076818345297342	13.101775640886606	11.993020506091957	12.680782823004433	12.573604455061458	12.711894400115014	12.803374249660676	12.57095414376164	13.45553653742689	13.016376918769794	13.126840963691196	11.869102249883905	12.403187246019955	12.739519977102091	12.616127164083847	12.297849008561537	12.374133208800632
SCO4703	13.259725940894786	12.383228444237186	12.477002529408836	11.077412923738073	11.472346194095149	11.896785868332	11.972633547770677	12.419569895491957	12.146373561370561	13.016376918769794	12.53169301006811	12.675591900978558	11.565506376673223	12.12509129076706	12.035813858935388	12.07111200480238	12.332444830963015	12.096770532645303	13.126840963691196	12.481515705764668	12.50091448086979	11.190121780544649	11.588983323829279	12.010418241163954	12.019173913575369	11.762946220425436	11.778057079601146
SCO4704	12.576254766361277	11.710900312757808	12.078063930305401	10.552283168300608	10.534942345932365	11.050865549998967	11.344095947985014	11.743748999556527	11.450721961563438	12.354474778923334	11.779473924946057	11.913707706842086	10.89153149524728	11.397375968286598	11.366642907508737	11.48324290544616	11.608040659042437	11.385434556315774	12.460062475126296	11.789526714130375	11.773237752595827	10.510391014058715	10.722826958068653	11.450721961563438	11.406945728422048	11.04722916467204	11.198954664068436
SCO4705	13.45553653742689	12.544059516064218	13.016376918769794	11.366642907508737	11.634193969600233	12.208345604346668	12.374133208800632	12.711894400115014	12.444409032417024	13.126840963691196	12.74383891930433	12.827228265415016	11.800636790887653	12.329269074578361	12.231263017700067	12.36653928938949	12.616127164083847	12.415239790507332	13.259725940894786	12.616127164083847	12.706107685022245	11.393471522351994	11.891383649615413	12.342706499891655	12.269816542897228	12.194324579828807	12.177276734262719
SCO4706	12.107416189161068	11.19379585497359	11.666558596794644	9.925328155244292	9.881339520765568	10.24657312768058	10.640454877447702	11.164444018883989	10.913665352107156	11.85782787855807	11.294353821301812	11.357034581570412	10.510391014058715	10.827735704310093	10.775914350253897	10.894714515664852	11.169699459786624	10.87084101752629	11.939464733015077	11.256699249296382	10.962339046088262	9.851355266970195	9.870394832540624	10.89153149524728	10.789847490604249	10.138219168764994	10.689049701310813
SCO4707	12.306419801800098	11.344095947985014	11.765437135138082	9.871697940083303	10.133129529882448	10.521863888677432	10.6946775352276	11.274518777407112	11.077412923738073	11.946058067464211	11.559423869980964	11.481350210065388	10.4172258898455	10.995343783959843	10.923864201053414	10.936810123729906	11.244873239269536	10.971728481333157	12.12509129076706	11.338335533968324	11.213510558647085	9.913391062987365	10.00378083454616	10.880058973960697	10.861967308723933	10.446737297929683	10.697830132490738
SCO4708	12.949365461153826	12.122471860430624	12.514425110800085	10.846973983797193	11.138270766950082	11.64123737617391	11.785982329331683	12.172987894965205	11.964168727650362	12.6328776333613	12.277322019547746	12.310494641045283	11.30422064634967	11.946058067464211	11.869102249883905	11.968254038116594	12.104006516601324	11.828917973368686	12.877474571479095	12.096770532645303	12.239925806347992	10.968050676946143	11.355924871096288	11.87216549464739	11.84158120329313	11.492697787384799	11.548393543502527
SCO4709	12.177276734262719	11.352992848238888	11.775667967431707	10.210587078768198	10.366504133891219	10.530160326418358	10.965994221396473	11.276663978792124	11.075883982476983	12.010418241163954	11.60548406577664	11.500773548740638	10.503000431123617	10.973142787251424	10.826950107795547	11.006844957727575	11.195817759776324	11.041538802198048	12.166429760914259	11.366642907508737	11.173502198143265	9.765010915196573	10.12946126819217	10.971728481333157	10.85263320500184	10.592901833440388	10.830801663270115
SCO4710	12.161481540691778	11.357034581570412	11.85122649602958	10.3140446018431	10.181950112593755	10.418069060788465	11.088965803362527	11.253011237548366	11.066256382686287	11.925186344343057	11.521420736855106	11.537917029151735	10.43103869882373	11.030910518523322	10.88577385700411	11.098872358549118	11.21903842405178	10.97406498013751	12.104006516601324	11.426790681328049	11.276663978792124	9.905956824032117	10.08109678267109	11.014764748530535	10.906370506628134	10.5778189276589	10.99426783836374
SCO4711	12.231263017700067	11.471453359585826	11.804515837262766	10.283047873915411	10.44479778278369	10.575785357845003	11.007942150062942	11.407578472371899	11.068662101688863	11.971579589866552	11.663584859311245	11.613192805404022	10.466657344348324	11.147337881581533	11.02473393065787	11.08760823995426	11.114172137572883	11.083136727286306	12.169615428174156	11.417191197308052	11.37571308430788	10.020852193764625	10.161613077974144	11.080898185518276	11.022047892450015	10.5422253590018	10.909204087591991
